Varroa Population Simulation - May 03,2018  07:40:03 PM
VarroaPop Version 3.2.8.12 March 2018

                                        Capped  Capped                                                                      Prop           Conc          Conc                                             
            Colony  Adult  Adult         Drone   Wkr    Drone  Wkr    Drone  Wkr  Free   DBrood WBrood DMite  WMite  Mites  Mites  Colony Pollen Colony Nectar   Dead   Dead   Dead   Dead   Dead    Queen      Ave
     Date   Size   Drones   Wkr   Forgrs Brood  Brood   Larv   Larv    Eggs  Eggs Mites  Mites  Mites  /Cell  /Cell  Dying  Dying  Pollen  Pest  Nectar  Pest    DLarv  WLarv  DAdlt  WAdlt  Forgrs  Strength   Temp   Rain
06/09/1989  31248     20  21530   9374     77   8275     71   3837     62   2743      0      0      0   0.00   0.00      0   0.00 18663.3  0.000 18700.3  0.000      0      0      0      0      0      3.000   24.200  0.402
06/10/1989  31649     25  21244   9494     79   8357     82   4011     71   2909      0      0      0   0.00   0.00      0   0.00 18741.5  0.000 19754.5  0.000      0      0      0      0      0      3.000   24.600  0.000
06/11/1989  32066     30  20974   9619     81   8472     96   4195     76   2973      0      0      0   0.00   0.00      0   0.00 18816.5  0.000 20694.2  0.000      0      0      0      0      0      3.000   21.900  0.000
06/12/1989  32293     35  20716   9687     82   8636    113   4381     81   3010      0      0      0   0.00   0.00      0   0.00 18887.4  0.000 21649.1  0.000      0      0      0      0      0      3.000   22.400  0.110
06/13/1989  32707     40  20443   9812     86   8836    131   4590     86   3089      0      0      0   0.00   0.00      0   0.00 18955.0  0.000 22618.2  0.000      0      0      0      0      0      3.000   25.100  0.012
06/14/1989  33110     45  20151   9933     92   9063    146   4740     94   3276      0      0      0   0.00   0.00      0   0.00 19019.2  0.000 23664.0  0.000      0      0      0      0      0      3.000   26.900  0.000
06/15/1989  33779     50  19415  10133    101   9253    160   4899    102   3435      0      0      0   0.00   0.00      0   0.00 18939.1  0.000 19420.6  0.000      0      0      0      0      0      3.000   26.300  0.358
06/16/1989  34485     55  18716  10345    113   9465    175   5085    105   3436      0      0      0   0.00   0.00      0   0.00 18856.8  0.000 15081.8  0.000      0      0      0      0      0      3.000   22.200  0.618
06/17/1989  35173     61  17998  10551    125   9759    191   5273    109   3393      0      0      0   0.00   0.00      0   0.00 18772.7  0.000 10652.8  0.000      0      0      0      0      0      3.000   21.800  0.280
06/18/1989  35546     67  17167  10663    140  10210    206   5425    116   3445      0      0      0   0.00   0.00      0   0.00 18853.7  0.000 11747.8  0.000      0      0      0      0      0      3.000   24.100  0.000
06/19/1989  35930     74  16346  10779    156  10608    218   5548    127   3626      0      0      0   0.00   0.00      0   0.00 18930.2  0.000 12922.6  0.000      0      0      0      0      0      3.000   25.200  0.000
06/20/1989  36576     81  14985  10972    176  10982    229   5656    135   3740      0      0      0   0.00   0.00      0   0.00 18843.9  0.000 8357.2  0.000      0      0      0      0      0      3.000   22.900  0.319
06/21/1989  37258     86  13662  11177    197  11404    246   5781    142   3788      0      0      0   0.00   0.00      0   0.00 18756.0  0.000 3690.5  0.000      0      0      0      0      0      3.000   22.900  0.752
06/22/1989  37776     91  12377  11332    220  11853    264   5898    151   3875      0      0      0   0.00   0.00      0   0.00 18843.1  0.000 4662.0  0.000      0      0      0      0      0      3.000   24.800  0.000
06/23/1989  38462     97  12649  11538    246  12345    278   5961    163   4029      0      0      0   0.00   0.00      0   0.00 18750.2  0.000    0.0  0.000      0      0      0      0      0      3.000   24.600  0.559
06/24/1989  38996    104  12914  11698    273  12716    294   6133    171   4139      0      0      0   0.00   0.00      0   0.00 18840.5  0.000 1016.9  0.000      0      0      0      0      0      3.000   24.200  0.161
06/25/1989  39591    111  13195  11877    302  13047    313   6380    175   4171      0      0      0   0.00   0.00      0   0.00 18925.6  0.000 2036.6  0.000      0      0      0      0      0      3.000   24.600  0.000
06/26/1989  40203    114  13491  12060    331  13460    336   6545    179   4251      0      0      0   0.00   0.00      0   0.00 19005.6  0.000 3066.0  0.000      0      0      0      0      0      3.000   26.700  0.000
06/27/1989    100      0    100      0    360  13914    356   6646    185   4372      0      0      0   0.00   0.00      0   0.00 19080.9  0.000 4122.1  0.049      0      0    119  13706  26901      3.000   27.800  0.000
06/28/1989    745      0    745      0    392  14295    372   6811    126   2972      0      0      0   0.00   0.00      0   0.00 19067.7  0.000 3792.2  0.048      0      0     11    209      0      3.000   25.500  0.831
06/29/1989   1439      0   1439      0    424  14654    388   7008     64   1503      0      0      0   0.00   0.00      0   0.00 19050.7  0.000 3404.1  0.048      0      0     14    219      0      3.000   24.400  0.012
06/30/1989   2190      0   2190      0    453  15046    406   7143      0      0      0      0      0   0.00   0.00      0   0.00 19029.7  0.000 2964.7  0.047      0      0     17    225      0      3.000   22.000  0.000
07/01/1989   2990      0   2990      0    485  15415    356   5754      0      0      0      0      0   0.00   0.00      0   0.00 19005.0  0.000 2482.9  0.045      0      0     18    220      0      3.000   21.700  0.000
07/02/1989   3780      0   3780      0    519  15820    301   4372      0      0      0      0      0   0.00   0.00      0   0.00 18976.6  0.000 1955.8  0.042      0      0     21    187      0      3.000   22.800  0.000
07/03/1989   4641      0   4641      0    554  16207    243   2972      0      0      0      0      0   0.00   0.00      0   0.00 18943.9  0.000 1375.4  0.034      0      0     23    152      0      3.000   24.000  0.000
07/04/1989   5657      1   5656      0    585  16577    185   1503      0      0      0      0      0   0.00   0.00      0   0.00 18909.4  0.000  815.0  0.018      0      0     26     84      0      3.000   25.500  0.031
07/05/1989   6823     11   6812      0    618  16916    126      0      0      0      0      0      0   0.00   0.00      0   0.00 18875.1  0.000  377.0  0.000      0      0     16      8      0      3.000   24.300  0.209
07/06/1989   8023     39   7984      0    652  15744     64      0      0      0      0      0      0   0.00   0.00      0   0.00 18835.2  0.000    0.0  0.000      0      0      0      0      0      3.000   25.100  0.461
07/07/1989   9155     71   9084      0    684  14644      0      0      0      0      0      0      0   0.00   0.00      0   0.00 18790.1  0.000    0.0  0.000      0      0      0      0      0      3.000   25.100  0.260
07/08/1989  10310    105  10205      0    650  13523      0      0      0      0      0      0      0   0.00   0.00      0   0.00 18741.6  0.000    0.0  0.000      0      0      0      0      0      3.000   26.400  0.000
07/09/1989  11568    140  11421      7    614  12299      0      0      0      0      0      0      0   0.00   0.00      0   0.00 18689.2  0.000    0.0  0.000      0      0      1      0      1      3.000   26.200  0.000
07/10/1989  12882    174  12694     14    579  11018      0      0      0      2      0      0      0   0.00   0.00      0   0.00 18632.9  0.000    0.0  0.000      0      0      1      0      1      3.000   28.000  0.000
07/11/1989  14152    211  13919     22    541   9783      0      0      0      7      0      0      0   0.00   0.00      0   0.00 18573.1  0.000    0.0  0.000      0      0      1      1      1      3.000   29.200  0.000
07/12/1989  15464    253  15180     31    498   8511      0      0      0     16      0      0      0   0.00   0.00      0   0.00 18509.6  0.000    0.0  0.000      0      0      1      1      1      3.000   26.800  0.000
07/13/1989  16878    299  16538     41    452   7143      0      2      0     26      0      0      0   0.00   0.00      0   0.00 18442.0  0.000    0.0  0.000      0      0      0      0      0      3.000   24.100  1.299
07/14/1989  18310    344  17916     50    406   5754      0      7      0     38      0      0      0   0.00   0.00      0   0.00 18377.5  0.000    0.0  0.000      0      0      1      1      1      3.000   24.300  0.000
07/15/1989  19742    394  19288     60    356   4372      0     16      0     50      0      0      0   0.00   0.00      0   0.00 18303.3  0.000    0.0  0.000      0      0      0      0      0      3.000   25.000  0.480
07/16/1989  21197    449  20677     71    301   2972      0     28      0     62      0      0      0   0.00   0.00      0   0.00 18225.9  0.000    0.0  0.000      0      0      0      0      0      3.000   23.000  0.630
07/17/1989  22724    507  22134     83    243   1503      0     45      0     72      0      0      0   0.00   0.00      0   0.00 18144.8  0.000    0.0  0.000      0      0      0      0      0      3.000   20.900  0.299
07/18/1989  24282    564  23624     94    185      2      0     64      0     84      0      0      0   0.00   0.00      0   0.00 18073.4  0.000    0.0  0.000      0      0      1      1      1      3.000   22.800  0.000
07/19/1989  23649    566  22979    104    126      7      0     83      0     99      0      0      0   0.00   0.00      0   0.00 18075.1  0.000    0.0  0.000      0      0     57      0    635      3.000   24.600  0.079
07/20/1989  22963    567  22285    111     64     16      0    101      0    114      0      0      0   0.00   0.00      0   0.00 18078.0  0.000    0.0  0.000      0      0     61      0    686      3.000   23.900  0.039
07/21/1989  22220    568  21534    118      0     28      0    122      0    126      0      0      0   0.00   0.00      0   0.00 18082.3  0.000    0.0  0.000      0      0     63      0    744      3.000   24.400  0.000
07/22/1989  21425    568  20734    123      0     45      0    144      0    136      0      0      0   0.00   0.00      0   0.00 18087.8  0.000    0.0  0.000      0      0      0      0    795      3.000   24.800  0.000
07/23/1989  20640    568  19944    128      0     66      0    165      0    146      0      0      0   0.00   0.00      0   0.00 18093.8  0.000    0.0  0.000      0      0      0      0    785      3.000   26.200  0.000
07/24/1989  20640    568  19083    989      0     90      0    186      0    157      0      0      0   0.00   0.00      0   0.00 18042.2  0.000    0.0  0.000      0      0      0      0      0      3.000   27.500  0.350
07/25/1989  19624    567  18068    989      0    117      0    208      0    423      0      0      0   0.00   0.00      0   0.00 18063.5  0.000    0.0  0.000      0      0      0      0   1015      3.000   26.200  0.000
07/26/1989  18458    557  16912    989      0    150      0    227      0    688      0      0      0   0.00   0.00      0   0.00 18086.9  0.000    0.0  0.000      0      0      0      0   1156      3.000   26.600  0.150
07/27/1989  18430    529  15740   2161      0    189      0    244      0    933      0      0      0   0.00   0.00      0   0.00 18053.2  0.000    0.0  0.000      0      0      0      0      0      3.000   24.200  0.421
07/28/1989  17298    497  14640   2161      0    231      0    517      1   1144      0      0      0   0.00   0.00      0   0.00 18092.2  0.000    0.0  0.000      0      0      0      0   1100      3.000   26.200  0.000
07/29/1989  16143    463  13519   2161      0    276      0    789      2   1328      0      0      0   0.00   0.00      0   0.00 18130.8  0.000    0.0  0.000      0      0      0      0   1121      3.000   24.000  0.000
07/30/1989  14884    428  12295   2161      0    325      0   1041      3   1531      0      0      0   0.00   0.00      0   0.00 18170.2  0.000    0.0  0.000      0      0      0      0   1224      3.000   24.300  0.000
07/31/1989  14852    394  11016   3442      0    375      1   1515      3   1526      0      0      0   0.00   0.00      0   0.00 18146.9  0.000    0.0  0.000      0      0      0      0      0      3.000   25.800  0.752
08/01/1989  13574    357   9782   3435      0    426      2   1960      7   1674      0      0      0   0.00   0.00      0   0.00 18198.9  0.000  340.5  0.190      0      0      0      5   1234      3.000   24.200  0.012
08/02/1989  12261    315   8511   3435      0    732      3   2149     11   1805      0      0      0   0.00   0.00      0   0.00 18177.0  0.000    0.0  0.000      0      0      0      9   1271      3.000   23.400  0.358
08/03/1989  10840    269   7143   3252      0   1037      4   2353     15   1935      0      0      0   0.00   0.00      0   0.00 18219.1  0.000  313.5  0.190      0      0      0     12   1368      3.000   24.400  0.000
08/04/1989   9399    224   5755   2819      0   1321      9   2701     15   1976      0      0      0   0.00   0.00      0   0.00 18255.5  0.000  580.3  0.190      0      0      0     17   1388      3.000   27.200  0.000
08/05/1989   7948    174   4373   2384      0   1826     14   2810     15   2029      0      0      0   0.00   0.00      0   0.00 18286.3  0.000  832.4  0.190      0      0      0     21   1382      3.000   27.100  0.000
08/06/1989   6451    119   2973   1935      0   2303     19   2960     15   2080      0      0      0   0.00   0.00      0   0.00 18311.8  0.000 1072.6  0.190      0      0      0     24   1400      3.000   28.400  0.000
08/07/1989   4924     61   1504   1477      1   2780     23   3146     15   2062      0      0      0   0.00   0.00      0   0.00 18300.3  0.000  282.7  0.000      0      0      0     27   1469      3.000   26.400  0.319
08/08/1989   4889      4     35   1466      2   3268     27   3313     15   1952      0      0      0   0.00   0.00      0   0.00 18315.7  0.000  254.2  0.000      0      0      0      0      0      3.000   20.500  0.000
08/09/1989   4916      2     74   1474      3   3878     31   3366     19   1942      0      0      0   0.00   0.00      0   0.00 18331.0  0.000  229.8  0.000      0      0      0      0      0      3.000   20.600  0.031
08/10/1989   4957      1    116   1487      4   4471     35   3403     21   1866      0      0      0   0.00   0.00      0   0.00 18311.1  0.000  182.8  0.000      0      0      0      0      0      3.000   16.600  0.669
08/11/1989   4994      0    161   1498      9   5077     35   3330     24   1919      0      0      0   0.00   0.00      0   0.00 18326.6  0.000  158.0  0.000      0      0      0      0      0      3.000   18.000  0.000
08/12/1989   5036      0    210   1510     14   5718     39   3332     24   1912      0      0      0   0.00   0.00      0   0.00 18342.2  0.000  136.6  0.000      0      0      0      0      0      3.000   20.300  0.000
08/13/1989   5083      0    262   1524     19   6354     41   3240     27   2064      0      0      0   0.00   0.00      0   0.00 18357.7  0.000  119.7  0.000      0      0      0      0      0      3.000   23.400  0.000
08/14/1989   4273      0    318   1281     24   7000     44   3169     28   2159      0      0      0   0.00   0.00      0   0.00 18370.6  0.000  101.5  0.000      0      0      0      0      0      3.000   22.300  0.161
08/15/1989   4588      0    633   1376     29   7357     48   3182     25   2159      0      0      0   0.00   0.00      0   0.00 18384.2  0.000  119.1  0.000      0      0      0      0      0      3.000   23.600  0.000
08/16/1989   3733      0    950   1119     34   7618     53   3352     22   2112      0      0      0   0.00   0.00      0   0.00 18395.1  0.000  137.8  0.000      0      0      0      0      0      3.000   24.600  0.130
08/17/1989   4034      0   1251   1210     39   8009     57   3386     16   1966      0      0      0   0.00   0.00      0   0.00 18380.6  0.000    0.0  0.000      0      0      0      0      0      3.000   24.200  2.512
08/18/1989   4560      0   1777   1368     44   8079     58   3475     13   1844      0      0      0   0.00   0.00      0   0.00 18393.8  0.000   98.9  0.000      0      0      0      0      0      3.000   23.000  0.189
08/19/1989   5061      0   2278   1518     53   8209     56   3545      9   1700      0      0      0   0.00   0.00      0   0.00 18408.2  0.000  233.7  0.000      0      0      0      0      0      3.000   22.600  0.000
08/20/1989   4284      0   2782   1285     60   8390     52   3440      9   1712      0      0      0   0.00   0.00      0   0.00 18420.1  0.000  386.8  0.000      0      0      0      0      0      3.000   25.100  0.000
08/21/1989   4806      1   3301   1441     67   8617     47   3255      6   1568      0      0      0   0.00   0.00      0   0.00 18433.3  0.000  591.4  0.000      0      0      0      0      0      3.000   26.100  0.000
08/22/1989   5456      2   3950   1504     75   8694     41   3086      3   1437      0      0      0   0.00   0.00      0   0.00 18446.8  0.000  790.7  0.000      0      0      0      0      0      3.000   26.900  0.000
08/23/1989   6092      3   4585   1504     84   8744     34   2993      0   1280      0      0      0   0.00   0.00      0   0.00 18460.0  0.000  952.6  0.000      0      0      0      0      0      3.000   28.000  0.051
08/24/1989   6744      4   5236   1504     92   8794     25   2711      0   1280      0      0      0   0.00   0.00      0   0.00 18429.1  0.000  300.6  0.000      0      0      0      0      0      3.000   26.100  0.630
08/25/1989   7439      9   5926   1504     93   8684     19   2557      0   1251      0      0      0   0.00   0.00      0   0.00 18442.1  0.000  370.6  0.000      0      0      0      0      0      3.000   23.700  0.012
08/26/1989   8132     14   6614   1504     95   8559     12   2429      0   1199      0      0      0   0.00   0.00      0   0.00 18454.7  0.000  372.7  0.000      0      0      0      0      0      3.000   22.300  0.000
08/27/1989   7337     19   7316      2     93   8414      9   2291      0   1163      0      0      0   0.00   0.00      0   0.00 18419.6  0.000    0.0  0.000      0      0      0      0      0      3.000   22.300  0.000
08/28/1989   8014     24   7988      2     91   8334      6   2096      0    766      0      0      0   0.00   0.00      0   0.00 18383.5  0.000    0.0  0.000      0      0      0      0      0      3.000   25.200  0.012
08/29/1989   8597     29   8533     35     89   8175      3   2060      0    383      0      0      0   0.00   0.00      0   0.00 18350.6  0.000    0.0  0.000      0      0      0      0      0      3.000   25.400  0.000
08/30/1989   9294     34   9186     74     87   7909      0   2017      0     15      0      0      0   0.00   0.00      0   0.00 18320.9  0.000    0.0  0.000      0      0      0      0      0      3.000   26.700  0.000
08/31/1989   9895     39   9740    116     82   7748      0   1582      0     44      0      0      0   0.00   0.00      0   0.00 18295.7  0.000    0.0  0.000      0      0      0      0      0      3.000   23.600  0.000
09/01/1989  10531     44  10326    161     77   7536      0   1163      0     89      0      0      0   0.00   0.00      0   0.00 18275.4  0.000    0.0  0.000      0      0      0      0      0      3.000   24.000  0.000
09/02/1989  11225     53  10962    210     68   7248      0    781      0    138      0      0      0   0.00   0.00      0   0.00 18260.4  0.000    0.0  0.000      0      0      0      0      0      3.000   25.900  0.000
09/03/1989  11980     60  11658    262     61   6883      0    427      0    183      0      0      0   0.00   0.00      0   0.00 18251.3  0.000    0.0  0.000      0      0      0      0      0      3.000   22.100  0.000
09/04/1989  12714     68  12328    318     53   6540      0     89      0    224      0      0      0   0.00   0.00      0   0.00 18250.0  0.000    0.0  0.000      0      0      0      0      0      3.000   20.800  0.000
09/05/1989  13408     77  12698    633     44   5855      0    153      0    260      0      0      0   0.00   0.00      0   0.00 18253.4  0.000    0.0  0.000      0      0      0      0      0      3.000   20.200  0.039
09/06/1989  14119     87  13082    950     34   5154      0    227      0    377      0      0      0   0.00   0.00      0   0.00 18260.4  0.000    0.0  0.000      0      0      0      0      0      3.000   22.900  0.000
09/07/1989  14706     96  13361   1249     25   4589      0    298      0    543      0      0      0   0.00   0.00      0   0.00 18270.7  0.000    0.0  0.000      0      0      0      0      0      3.000   22.100  0.000
09/08/1989  15275    102  13398   1775     19   4055      0    369      0    752      0      0      0   0.00   0.00      0   0.00 18286.8  0.000    0.0  0.000      0      0      0      0      0      3.000   22.900  0.000
09/09/1989  15839    109  13454   2276     12   3543      0    515      0    963      0      0      0   0.00   0.00      0   0.00 18308.4  0.000    0.0  0.000      0      0      0      0      0      3.000   24.500  0.000
09/10/1989  16434    112  13542   2780      9   3015      0    703      0   1187      0      0      0   0.00   0.00      0   0.00 18335.3  0.000    0.0  0.000      0      0      0      0      0      3.000   26.000  0.000
09/11/1989  16855    114  13440   3301      6   2670      0    938      2   1410      0      0      0   0.00   0.00      0   0.00 18367.4  0.000    0.0  0.000      0      0      0      0      0      3.000   26.600  0.000
09/12/1989  17283    116  13217   3950      3   2330      0   1254      5   1563      0      0      0   0.00   0.00      0   0.00 18405.9  0.000  182.3  0.000      0      0      0      0      0      3.000   24.700  0.020
09/13/1989  17720    118  13017   4585      0   1995      0   1630      9   1685      0      0      0   0.00   0.00      0   0.00 18450.1  0.000  598.6  0.000      0      0      0      0      0      3.000   24.500  0.000
09/14/1989  18105    117  12785   5203      0   1767      2   1971     12   1782      0      0      0   0.00   0.00      0   0.00 18499.4  0.000 1254.8  0.000      0      0      0      0      0      3.000   24.200  0.031
09/15/1989  18497    112  12492   5549      0   1622      5   2274     15   1896      0      0      0   0.00   0.00      0   0.00 18450.7  0.000    0.0  0.000      0      0      0      0      0      3.000   24.800  0.272
09/16/1989  18836    107  12187   5650      0   1548      9   2563     18   1990      0      0      0   0.00   0.00      0   0.00 18504.6  0.000  714.5  0.000      0      0      0      0      0      3.000   24.400  0.098
09/17/1989  19172    102  11868   5751      0   1567     14   2790     21   2044      0      0      0   0.00   0.00      0   0.00 18557.5  0.000 1403.0  0.000      0      0      0      0      0      3.000   22.600  0.000
09/18/1989  19122     97  11196   5736      0   2043     20   2983     23   2020      0      0      0   0.00   0.00      0   0.00 18608.5  0.000 2024.2  0.000      0      0      0      0      0      3.000   19.800  0.000
09/19/1989  19068     92  10618   5720      0   2575     27   3143     24   1959      0      0      0   0.00   0.00      0   0.00 18657.8  0.000 2610.7  0.000      0      0      0      0      0      3.000   18.600  0.051
09/20/1989  19078     87   9941   5723      0   3115     35   3271     25   1984      0      0      0   0.00   0.00      0   0.00 18613.6  0.000  137.3  0.000      0      0      0      0      0      3.000   21.700  1.059
09/21/1989  19050     82   9374   5715      2   3684     41   3318     28   2136      0      0      0   0.00   0.00      0   0.00 18662.8  0.000  624.5  0.000      0      0      0      0      0      3.000   25.700  0.161
09/22/1989  19090     77   8788   5727      5   4268     46   3320     31   2309      0      0      0   0.00   0.00      0   0.00 18620.8  0.000    0.0  0.000      0      0      0      0      0      3.000   25.700  0.449
09/23/1989  19089     68   8167   5726      9   4873     51   3359     33   2332      0      0      0   0.00   0.00      0   0.00 18670.0  0.000  435.5  0.000      0      0      0      0      0      3.000   21.500  0.079
09/24/1989  18841     61   7493   5652     14   5491     57   3464     29   2056      0      0      0   0.00   0.00      0   0.00 18715.5  0.000 2504.1  0.000      0      0      0      0      0      3.000   13.300  0.000
09/25/1989  18919     53   6853   5675     20   6088     62   3585     25   1786      0      0      0   0.00   0.00      0   0.00 18651.9  0.000 2379.0  0.000      0      0      0      0      0      3.000   13.700  1.079
09/26/1989  18693     44   6268   5607     27   6633     66   3671     24   1742      0      0      0   0.00   0.00      0   0.00 18699.1  0.000 2732.4  0.000      0      0      0      0      0      3.000   19.100  0.031
09/27/1989  18573     34   5758   5571     35   7073     65   3561     25   1793      0      0      0   0.00   0.00      0   0.00 18743.1  0.000 4771.0  0.000      0      0      0      0      0      3.000   14.900  0.000
09/28/1989  18290     25   5430   5487     43   7529     64   3387     26   1820      0      0      0   0.00   0.00      0   0.00 18784.7  0.000 6778.5  0.000      0      0      0      0      0      3.000   14.600  0.000
09/29/1989  18092     19   5176   5427     51   8017     66   3277     26   1798      0      0      0   0.00   0.00      0   0.00 18825.8  0.000 7111.7  0.000      0      0      0      0      0      3.000   18.800  0.000
09/30/1989  18487     12   5021   5546     60   8419     65   3045     27   1849      0      0      0   0.00   0.00      0   0.00 18757.3  0.000 6988.7  0.000      0      0      0      0      0      3.000   17.500  0.591
10/01/1989  18960      9   4905   5688     71   8674     62   2875     28   1931      0      0      0   0.00   0.00      0   0.00 18716.1  0.000 4454.8  0.000      0      0      0      0      0      3.000   18.300  1.598
10/02/1989  18985      6   5018   5695     82   8663     61   3019     29   2008      0      0      0   0.00   0.00      0   0.00 18761.5  0.000 4926.9  0.000      0      0      0      0      0      3.000   22.800  0.169
